name,longitude,latitude
phillippines_taganito_nickel_region_TSTM,125.8120922491601,9.537816904086522
laos_phua_bia_mining_region_TSTM,103.1147750261595,19.49182696009053
phillippines_dizon_silver_copper_mining_region_TSTM,120.3331322566705,14.96800154788055
phillippines_lepanto_agm_region_TSTM,120.7744287428137,16.86075342582773
indonesia_labota_nickel_region_TSTM,122.0436875808341,-2.890655633782041
indonesia_tambea_nickel_region_TSTM,121.5925034008786,-4.255537600580212
indonesia_muara_kuaro_agm_region_TSTM,115.8180270420999,-1.693215690748895
colombia_puerto_belgica_agm_region,-75.13877113117928,7.692396846474339
brazil_mucajai_river_upper_agm_region,-63.06186877666595,2.598439410871094
brazil_uraricoera_agm_region,-63.27832380522392,3.630120544066809
brazil_uraricoera_trib1_agm_region,-63.53173523111003,3.12486966463673
brazil_uraricoera_trib2_agm_region,-63.70849277629227,3.118982616315229
brazil_uraricoera_middle_agm_region,-63.61606214417981,3.742842380288744
brazil_muajai_river_headwaters_agm_region,-63.65560658983682,2.518319164525668
venezuela_rio_ocamo_headwaters_agm_region,-64.22469534397835,3.41539533095036
brazil_parima_river_headwaters_agm_region_TSTM,-63.77626286366232,2.532475590729161
brazil_catrimani_river_trib_agm_region,-63.24591174646819,2.351559699213543
brazil_catrimani_river_agm_region,-62.92585957324301,2.339161974067913
russia_reka_aldan_nizhnii_agm_region_TSTM,125.64686681714,58.84757521025724
russia_nagorny_agm_region,125.3372271051552,56.25553776247335
russia_takhtamygda_mining_region,123.0568004901852,54.37723858230059
russia_ust_urkima_mining_region,123.2601801380529,55.26908377821496
russia_beregovoi_mining_region,127.0315090189742,54.43850987218106
russia_amur_pioner_mining_region,126.2782512811476,53.55833092613499
china_hanjiayuan_mining_region,125.7412650344191,52.06344208780656
china_xinglong_town_mining_region,126.0762765975568,51.75211975132715
china_gulonggan_river_mining_region,126.1811899808196,51.45059602305763
china_beikuanhe_mining_region,126.5292249140293,51.02637719468048
china_fabiela_river_mining_region,126.5702505319821,50.3521954910379
russia_novoraychkhinsk_mining_region,129.4715323522443,49.79635474157013
russia_kudcha_mining_region,119.3626738648592,53.43195382042872
russia_mogocha_mining_region,119.5874752731386,53.84594342082291
russia_reka_urka_mining_region,121.9336088528463,54.19398327826431
russia_kharatsai_mining_region,104.48255652583,50.37890181926662
cambodia_preah_dak_mining_region,103.9912129506284,13.41905441436948
cambodia_chi_kreng_gold_mining_region,104.3574817501079,13.18542735124543
cambodia_ban_mesi_agm_region_TSTM,106.8712318402596,12.61940575727206
vietnam_lam_dong_mining_region_TSTM,107.736721453339,11.52529607449811
